uuid,name,brand,street,house_number,post_code,city,latitude,longitude,short_id
f52154af-a9c1-4c02-b836-7a6c603b25e1,Esso Tankstelle,ESSO,BUENDER STR. 68, ,32130,ENGER,52.146792,8.563405,6655797e
f5221444-2505-42bb-bee5-97ee2c9cdb1e,"MAGDEBURG, NEUER SÜLZEWEG 100.",Shell,NEUER SÜLZEWEG 100,,39128,Magdeburg,52.177468,11.627757,66444795
f5252424-6ce7-4b83-aa36-fba0f520a1b3,TOTAL LINZ,TOTAL,ASBACHER STR.,55,53545,LINZ,50.569706,7.286899,33358700
f526e3ce-b555-4732-b079-063733ad5e02,"WOLGAST, AM FUCHSBERG",Shell,AM FUCHSBERG 2,,17438,WOLGAST,54.047654,13.752964,af91c953
f5284e6c-c55a-41db-9859-afd92f5fe4ca,"BERGEN, HARBURGER STR.",Shell,HARBURGER STR. 13,,29303,BERGEN,52.810939,9.960819,9940dbfc
f52c148d-3bf2-451f-b939-20366b98cd9a,Esso Tankstelle,ESSO,OSTENDSTR. 56, ,90482,NUERNBERG,49.452372,11.110863,0bae1b96
f537fd56-ded5-49ae-b4a0-3f7280ee9a9a,Aral Tankstelle,ARAL,Carl-Benz-Straße,1,61191,Rosbach vor der Höhe,50.2934532,8.693699,f3493d2a
f5396912-d8d6-46c4-840f-a02118a42d04,Andreas Müller-Pelters,Westfalen,Ennigerloher Str.,13,59269,Beckum,51.80473,8.02533,4d5f25c7
f53e2768-ce2b-4f2e-83e0-8648ccd259c6,Aral Tankstelle,ARAL,Frankfurter Straße,19,63225,Langen,49.9919243,8.680595,881b7fb8
f54282f6-19c5-48ff-8ef1-02a372a1baef,TOTAL LIMBURG-LINTER,TOTAL,MAINZER STR.,4,65550,LIMBURG-LINTER,50.370872,8.08469,d766c910
f546dab9-f717-4233-9d51-128c48aa0d0e,"KIRCHHEIM / TECK, KRUICHLING.",Shell,KRUICHLING 15,,73230,KIRCHHEIM / TECK,48.644046,9.429249,6e44cd2d
f54c9d8b-0bf3-46ab-ad91-3e2b064382f5,TOTAL LEIPZIG,TOTAL,ZSCHOCHERSCHE STR.,84,04229,LEIPZIG,51.32266,12.3319,4d4ddfe6
f553d13e-1796-43c8-973c-a2b4dfeecc35,Esso Tankstelle,ESSO,ECKE CLOOS-/ MOLTKE STR., ,66333,VOELKLINGEN,49.251989,6.856731,8838e6a7
f5552423-47e5-4290-bce2-5625bb6c8a69,Esso Tankstelle,ESSO,DONNERSBERGSTR. 13, ,67677,ENKENBACH-ALSENBORN,49.489321,7.897673,d501c22d
f556416a-5165-4ab4-98cf-dfcb13c9b952,Zorneding Münchner Strasse 13,OMV,Münchener Str.,13,85604,Zorneding,48.08304,11.82219,2f28dcdf
f561a073-4aae-4d09-9d8d-741b4315c680,Ansbach Feuchtwanger Str. 111,OMV,Feuchtwanger Str. ,111,91522,Ansbach,49.29187,10.55568,77eaef94
f562493c-8097-46e5-bfd2-59a73c87cefe,TOTAL DAHME,TOTAL,JUETERBOGER CH.,8,15936,DAHME,51.868603,13.41324,a3a8caec
f5636a4a-bb4d-47a5-a8d8-5cabfcc17eea,Aral Tankstelle,ARAL,BAB A,49-Ostseite,34295,Edermünde,51.22304,9.420125,bed994ff
f56514c7-2dc9-46b7-ae45-4b812022a43f,RAN Station,RAN,Siemensstr.,8,71254,Ditzingen,48.8232,9.07131,c3803ef6
f569cfc5-6763-41c4-8716-f2dee896175c,CLASSIC Herzberg,CLASSIC,Osteroder Str.,27-29,37412,Herzberg,51.6604,10.331,61fe2c86
f56af7b0-c79c-45a2-a876-8fcfc33293c7,Pinoil,Pinoil,Donauwörther Straße,62,86633,Neuburg,48.73356,11.1671114,5bb89bd2
f56cbf45-9e80-4c51-b689-23a3d01be174,"MOENCHENGLADBACH, SCHRIEFERSMUEHLE",PM,SCHRIEFERSMUEHLE 25A,,41179,MOENCHENGLADBACH,51.135999,6.339894,f926ca69
f576d7bf-a359-4896-a450-80bc184a08ec,Hans Joachim Retterath ,ED,An der B258,,53520,Döttinger-Höhe,50.35144,6.981297,4d67e241
f577c95d-1105-4a32-b9b6-56424dabff76,Raiffeisen Heggen,Raiffeisen,Attendorner Straße,135,57413,Finnentrop Heggen,51.152701,7.9613,98b24e11
f58283e4-3813-4c05-894c-e50a47b5cf6f,"ALTENBURG, SCHMÖLLNSCHE LAND.",Shell,SCHMÖLLNSCHE LAND 7,,04600,Altenburg,50.980182,12.425457,049b2af8
f58624a1-f500-473f-9019-2a050aabaeb2,"LEINFELDEN-ECHTERDINGEN, STUTTGARTER STR.",Shell,STUTTGARTER STR 6,,70771,LEINFELDEN-ECHTERDINGEN,48.694023,9.138979,484d9d04
f59b3950-45f0-4a1d-a701-6f670253ebe9,"BIELEFELD, BRACKWEDERSTR",Shell,BRACKWEDERSTR. 184,,33659,BIELEFELD,51.969053,8.551964,6db0e332
f5a439e7-4956-4000-8e23-02ff9f2fa305,"Ronneburg, Friedrichstr. 7",SB,Friedrichstr. 7,,07580,Ronneburg,50.8617,12.1846,e95d3d87
f5a8eaa0-8ee8-46ae-ad1d-0927c1da81c7,Greenline Leipzig,Greenline,Mockauer Str.,117,04357,Leipzig,51.3744,12.4113,0daa6bb5
f5baea13-16e3-45a6-aaee-ac882287d5d7,AVIA Tankstelle,AVIA,Westerlandstraße,10-12,26847,Detern,53.213554,7.65696,ef38b8ce
f5c10c7a-e532-4a32-a49e-2dd6813c72ca,Tankstelle Stolz,Freie,Malgertsham ,10,94149,Koesslarn,48.37229,13.13406,bf5f15a3
f5c37cd6-754f-47fb-9e0e-2d92c3c89596,SB Tankstelle A. Foertsch,Freie,Baubergerstrasse ,16d,80992,Muenchen,48.179193,11.508662,a5b9c3a3
f5cc7b1b-b573-449e-a468-b7273a1e4edc,TOTAL BAD DUERRHEIM,TOTAL,SCHEFFELSTR.,13,78073,BAD DUERRHEIM,48.021233,8.527893,2c3a5362
f55d53da-5bd9-4a06-b42f-09950efaac11,TOTAL RIESA,TOTAL,LAUCHHAMMER STR.,12,01591,RIESA,51.3117,13.292083,b49ab0b4
f5cdc0c1-ad31-4de9-cbe3-748750131208,Tankstelle Trottenberg,freie Tankstelle,Hammer-Tannen Str.,2,49740,Haselünne,52.663097,7.459448,548fb5af
f5e18d7f-0573-42d7-a37c-5d8bd4413105,"LEMWERDER, STEDINGER STR.",Shell,STEDINGER STR. 56A,,27809,LEMWERDER,53.15911,8.609885,312f1849
f5ebb023-35b8-44af-9cc9-bcd00e49578d,Esso Tankstelle,ESSO,DAHLENER STR. 201 L, ,41239,MOENCHENGLADBACH,51.165943,6.429352,204c7d8c
f5f0cd8a-d39e-4f5a-82d6-70d71c75b12d,TOTAL KLOSTERLECHFELD,TOTAL,SCHWABMUENCHNER STR.,16,86836,KLOSTERLECHFELD,48.159046,10.828159,adaeaab7
f5f27f6b-59ba-44f5-91e6-57fb73d97b17,"HUERTH, LUXEMBURGER STR.",Shell,LUXEMBURGER STR. 375,,50354,HUERTH,50.876715,6.887425,35d60303
f5f3609e-18d9-4f14-b849-3ee4be3c7be9,bft Tankstelle,bft,Fröhlkingstraße,4,49584,Fürstenau,52.5134,7.67765,50741464
f5f37b0e-ad83-4c92-9336-1d3be4c77b69,"WEDEMARK, HESSENWEG",Shell,HESSENWEG 2,,30900,WEDEMARK,52.552987,9.776618,eac805c4
f5f45e04-0c02-4336-bbb8-9a761970ed0b,TOTAL LEIPZIG,TOTAL,BORNAISCHE STR.,227,04279,LEIPZIG,51.284904,12.394645,b712cdad
f5f53929-0391-484e-9605-8110bc51dd52,TOTAL RIESA,TOTAL,LEIPZIGER STR.,12,01589,RIESA,51.28998,13.290607,57135983
f604797a-7241-4338-bb84-c87bae899d7e,Esso Tankstelle,ESSO,IM INDUSTRIEGEBIET 1, ,01683,BODENBACH,51.082586,13.273426,b9b3ea8d
f60b1afa-c22a-4c5e-9ad2-725b598083be,SALZWEG JAEGERROED,Shell,JAEGERROED 2,,94121,SALZWEG,48.621399,13.477818,3fb5dad7
f60e1455-0a08-4ff1-ad13-5e0f78fda923,Preis,Preis,Enkenbacher Straße,7,67693,Fischbach,49.4502869,7.913098,e0e8a55b
f60ff6e6-ea02-462f-8a63-4e6d6815656b,KNÜLLWALD - SCHILFWIESE 1,Agip,Schilfwiese,1,34593,Knüllwald,51.003925799995,9.480385780334,6a6b6015
f615df5b-0525-4487-8bbc-009efe090773,Ruhl GmbH,freie Tankstelle,Dambachstr.,2,91074,Herzogenaurach,49.572318,10.873465,a5042c9b
f61b0683-9fa8-49b0-90e7-623f5b5d7c48,TOTAL SCHOENECK,TOTAL,KLINGENTHALER STR.,3,08261,SCHOENECK,50.394993,12.34057,960bd28e
f62a2af4-d9a2-4a6a-8e39-9891d29c11a2,Aral Tankstelle,ARAL,Schrahöfe,3,79215,Elzach,48.1848526,8.085208,631cd0c7
f62e6e65-d7ee-4e4e-88e1-79f8bfa6e430,Guenther Tank,bft,Vachaer Straße ,32,99819,Marksuhl,50.9099,10.2012,b0043b5a
f62f5494-c193-45d9-a2ae-22e52c8720c4,AVIA Schwalbach,AVIA,Hauptstr.,1,66773,Schwalbach,49.2952,6.80298,0178dac8
f6390e4f-850d-4096-b95a-9e1ca773c6b5,Heizungsbau Storz,SB Tankstelle,Waldmössinger Strasse,2,78733,Aichhalden,48.267939,8.402996,6c200339
f6394d7c-53d8-451f-8e68-1bc3746678ba,Raiffeisen Lüdinghausen eG,Raiffeisen,Wilhelm-Raiffeisen-Str.,2,59394,Südkirchen,51.705,7.55187,82b0380b
f63b4f1c-b244-4d24-82b6-da8e0360b1af,Rott Auseestrasse 4,OMV,Ausseestrasse,4,83543,Rott,47.9787,12.13904,2b5433ca
f64113fb-5e83-4333-bc28-0e837c278e7e,Aral Tankstelle,ARAL,Wuppertaler Straße,110,42653,Solingen,51.19932,7.075124,142082b9
f64c5891-42a8-4127-816c-1b271f8674d2,TOTAL MALSCH,TOTAL,DURMERSHEIMER STR.,14a,76316,MALSCH,48.902,8.310792,6222a80d
f666a612-170e-407b-9e30-c2c9e5e3b4cb,Tankstelle Kuhn,Tankstelle Kuhn,Im Wert,1,73563,Mögglingen,48.82297,9.96916,42ac1f52
f66a6567-785f-4ad4-bd96-a7ce26062b5e,"GRUENWALD, SUEDLICHE MUENCHNER STR.",Shell,SUEDLICHE MUENCHNER STR. 27,,82031,GRUENWALD,48.046886,11.52978,8f8ade78
f66e719a-d28b-4d1e-b291-5d5060c959d7,Aral Tankstelle,ARAL,Güstrower Straße,32,19055,Schwerin,53.6434479,11.4247847,24248782
f670115a-8b76-48b4-09dd-c1365134d4e4,Autohaus H. Janssen GmbH,freie Tankstelle,Böseler Str.,6,49681,Garrel,52.96188,8.026628,5574cdd5
f677290a-1b9e-4b1c-80c2-a49a3988c2c1,team Tankstelle Waren West,team,Warendorfer Str.,13a,17192,Waren,53.522,12.6493,c77607db
f681d4fe-b2d3-4a3f-bcd1-caca126a21aa,Glonn Kastenseestraße 6,OMV,Kastenseestr.,6,85625,Glonn,47.98777,11.86313,0a9446f2
f6855869-a9a5-478d-89d4-1cc64de38da7,"SCHOEFWEG, FREUNDORF",Shell,FREUNDORF 2,,94572,SCHOEFWEG,48.848888,13.229874,c29d02a5
f685d19c-93e4-454f-91b4-7e058a403012,"WALD-MICHELBACH, LUDWIGSTR",Shell,LUDWIGSTR. 168,,69483,WALD-MICHELBACH,49.570231,8.84129,a6ab5dd8
f68b6d37-ba7f-4565-bfe4-968893af61ba,bft Tankstelle,bft,Carl-Spaeter-Straße,73,56070,Koblenz,50.3916,7.58622,1d3ab507
f68b7ecb-3d5a-4bdc-af34-4c1c858d0e8a,"GOTHA, OHRDRUFER STR.",Shell,OHRDRUFER STR. 42,,99867,GOTHA,50.93076,10.715305,4a0efe4c
f68f38ed-dcee-4acf-3416-5516abaeeffe,Tankstelle Eilsleben,BFT Eilsleben,Ovelgünner Strasse,13,39365,Eilsleben,52.147704,11.225967,8b89b2b8
f690816b-9156-42ac-9fca-c4299bb036f6,OBERASBACH - ROTHENBURGER STRASSE 1,Supol,Rothenburger Strasse,1,90522,Oberasbach,49.43738,10.985942,928e1254
f6939aea-0e75-4ddb-90cf-bf34576e82fb,"MARL, BREITE STR",Shell,BREITE STR. 47,,45768,Marl,51.645301,7.077557,9aa29c07
f69830fd-47ea-4442-f6d4-4661cabb12f9,GS Tank Schmidt GmbH,Freie Tankstelle GS Tank Schmidt,Zur Sunderinge,1,49832,Thuine,52.503951,7.478877,913c557b
f6a08209-6861-4fb3-9f8b-09b471347b12,"Buende, Herforderstr. 174",SB,Herforderstr. 174,,32257,Buende,52.182545,8.605811,04ea2134
f6a18beb-1778-4a96-9017-7a41fcee10ed,Supermarkt RADEBEUL,Supermarkt,WEINTRAUBENSTR.,31,01445,RADEBEUL,51.099655,13.655427,4e43cf44
f6b5a3f1-2a2b-441e-a4f6-5833f8aef449,TOTAL MARIENBERG,TOTAL,AEUSS.WOLKENSTEINER STR.,3,09496,MARIENBERG,50.6497,13.157792,7f6e5cbd
f6b98263-77d2-44b4-b77e-9733d7e756c3,Esso Tankstelle,ESSO,HATZPER STR. 221, ,45149,ESSEN,51.420752,6.955207,dd530bc1
f6bca4a7-f3f5-49f5-bdfd-1c6cb82b3943,Aral Tankstelle,ARAL,Petersburg,6,35075,Gladenbach,50.7532845,8.546959,7c8784c0
f6bfcd98-4685-4264-88e4-55adc295f002,Raiffeisen Sauerland Hellweg Lippe eG,Raiffeisen,Bahnhofstr.,24,59329,Wadersloh,51.7345,8.24833,5800eb70
f6cd3e69-15a8-4115-829e-0af49b2ab29b,Q1 Tankstelle,Q1,Salzufler Straße,43,32108,Bad Salzuflen,52.1013,8.78132,23f3fdd2
f6dd323c-9047-4756-881d-a62a59592730,Kaufmarkt Bad Waldsee,Freie Tankstelle Kaufmarkt,Im Ballenmoos ,2,88339,Bad Waldsee,47.91411,9.74454,2678c9c4
f6dfd873-65e1-44d9-bf76-02660482b69c,BK- Tankstelle Frank Szinek,,Grüntenstr. ,25a,87527,Sonthofen,47.51895,10.2813,1442104a
f6e47d3d-3846-44c4-1410-8965be189e79,TAWA Tieck GmbH,Freie Tankstelle,Am Kanal,136,49767,Twist,52.633362,7.09859,7e221db6
f6e5c04a-3914-46cc-be63-ba22ec615c87,Aral Tankstelle,ARAL,Kollaustraße,200,22453,Hamburg,53.61555,9.951808,bb7226f1
f6e89dec-1856-4247-82a4-40e234cce721,bft Viersen,bft,Tönisvorster Str.,75,41749,Viersen,51.2866,6.38086,d31fa383
f6ee11b9-c7a4-412d-af09-a1b79e4c14f6,Esso Tankstelle,ESSO,PEUNTSTR. 19, ,95138,BAD STEBEN,50.364758,11.641194,8236d188
f6f16713-36ab-4885-870a-58a2915943f3,Sprint Halle SalzmÃ¼nder Str.,Sprint,SalzmÃ¼nder Str.,43,06120,Halle,51.5079,11.8822,1f59edd4
f6f4529a-1828-4628-9c8b-ab54aa44fcfc,Aral Tankstelle,ARAL,Äußere Dresdner Straße,,08066,Zwickau,50.71867,12.5156116,b2fe44c9
f70163a5-0264-45d5-bfef-c1f3c7a9e15a,"RUEDERSDORF, AM STOLP",Shell,AM STOLP 19,,15562,RUEDERSDORF,52.470628,13.773099,41453b7f
f70526ff-5bb4-49f0-9096-a89f7f353d4c,TOTAL AUGSBURG,TOTAL,LEONHARDSBERG,17,86150,AUGSBURG,48.370697,10.900372,a54c76e8
f706dc8e-b3ee-439b-f4ff-573f7876a958,Os-Wallenhorst,SCORE,Borsigstr.,2,49134,Wallenhorst,52.357801,8.004469,b7d1ee3a
f7098721-2569-407f-b884-2aeb241cbe8d,Tankstelle Sale,W. Dorst,Ludwig-Elsbett-Straße,2,97616,Salz,50.295707702637,10.189838409424,a105bc02
f717e325-4d31-42e3-b1d3-13f5d6a387fd,Esso Tankstelle,ESSO,RHEINSTR. 1, ,56224,RANSBACH-BAUMBACH,50.470474,7.735707,08aa7fc0
f71d0f62-e8cb-47de-b7ec-db50b81f01c4,Aral Tankstelle,ARAL,Würzburger Straße,44,97424,Schweinfurt,50.0244446,10.1961021,7a49343f
f71d7185-fa4b-4aae-8688-b2862518aa32,Aral Tankstelle,ARAL,Würzburger Straße,3-5,97753,Karlstadt,49.9556351,9.772477,794d6351
f72a03f9-5f38-4dd7-a5dc-4891d57d47b2,ept-Tankstelle Nünchritz,,Riesaer Straße,15,01612,Nünchritz,51.319728,13.359372,c089a061
f72b008c-3aa3-482c-b4af-472644bba866,Aral Tankstelle,ARAL,Zellerstraße,34,56288,Kastellaun,50.0688667,7.439397,71772573
f72b416c-8ea9-42b8-802c-b3352595b667,"STOCKACH, MESSKIRCHER STR.",Shell,MESSKIRCHER STR. 37,,78333,STOCKACH,47.858674,9.004566,46d6bf0a
f7348919-cf1f-43a6-b247-75c1fd765bc2,Aral Tankstelle,ARAL,Hohe Straße,1,56244,Steinen,50.5747757,7.809739,84bb5636
f735e1b0-e22f-46a3-7f5f-c89140e815fb,BMÖ Tankstelle Weyhe,Bremer Mineralölhandel GmbH,Syker Straße,29 - 31,28844,Weyhe,52.976232,8.791835,e45845a3
f73fc6a0-9b17-48a8-8b9a-15489fc952ff,"MUELHEIM, OBERHAUSENER STR",Shell,OBERHAUSENER STR. 132-136,,45476,Mülheim,51.449339,6.861028,fb363438
f741f52b-7761-4035-9e65-d7b033fbcb99,"BOCHUM, VIETINGSTR",Shell,VIETINGSTR. 50 /A40 50 /A40,,44866,BOCHUM,51.475983,7.152908,502fb54b
f748b5c7-407d-42bc-88f2-a12a23495804,Geiger GmbH Tankstelle Aufkirchen,Freie Tankstelle,Aufkirchen ,161,91726,Gerolfingen,49.050258636475,10.507892608643,d6d1fc85
f74b691c-1e5e-4159-bbb9-eba7cd422f83,von Loh GmbH & Co. KG,Markant (Tankautomat),Farger Str.,16,28777,Bremen,53.19431,8.53207,5f1e3ccf
f74bc0ef-912c-4eb5-a52f-022e55bc8e5e,DRESDEN - ENDERSTR.,Agip,Enderstraße,92 e,01277,Dresden,51.03351,13.80604,248918d0
f74e5b00-d443-4bf1-afc2-5bcb0f9c0df6,Pinoil,Pinoil,Krumbacher Straße,54,89335,Ichenhausen,48.3658066,10.3059673,6e050889
f758ce71-2c36-4b62-93f7-0790d29aa263,TOTAL SAMERBERG,TOTAL,ESSBAUM,2,83122,SAMERBERG,47.7643,12.1973,fd4af1b0
f7624aa5-3cfd-473e-b89c-3740b48a8fcf,AVIA Servicestation,AVIA,Münnerstädter Straße,3,97688,Bad Kissingen,50.203854,10.091533,fee76af5
f768a16c-884d-49ad-99db-54dff53031a7,Aral Tankstelle,ARAL,Herzberger Straße,1,37115,Duderstadt,51.5158539,10.26076,c1599ca9
f77a7cd8-a2a1-4386-8e3b-504124a1387f,TOTAL DRESDEN,TOTAL,KESSELSDORFER STR.,214,01169,DRESDEN,51.03985,13.657067,594fc2e9
f77b7b63-1d6e-4403-a018-8b52e129eed2,Aral Tankstelle,ARAL,Drachenloch,3,78052,Villingen-Schwenningen,48.0757675,8.491648,fd1269a8
f781a0b1-b919-4d6f-a11e-2eb1cd96f1d8,Christoph Grünig,Westfalen,Albersloher Weg,580,48167,Münster,51.92175,7.67448,ecb99613
f7865a10-4972-48b8-a573-5d96d7c53474,OIL! Tankstelle Nusse,OIL!,Koberger Straße 1,,23896,Nusse,53.6571,10.5797,28a5d3b4
f78aab19-2b8e-4e97-939f-f8d0adb90027,City Tank COESFELD,City Tank,MUENSTERSTR.,53,48653,COESFELD,51.944313,7.1711645,247b4cda
f792f876-8098-4249-a9fd-37e8a89c4052,TINQ Neustadt,TINQ,Marburger Str.,28,35279,Neustadt (Hessen),50.8523,9.10986,4d8df4a1
f79a73fc-bb9e-4334-84ac-965d1b05fb3c,Odendorfer Tankstellen & Service GmbH Arwed Presuhn,ED,Gewerbepark Odendorf,2,53913,Swisttal-Odendorf,50.653828,6.883766,657e6dae
f7a1c860-9a6c-412a-8a37-49da5eaf5b24,"WITTENBERGE, LENZENER CHAUSSEE",Shell,LENZENER CHAUSSEE 21,,19322,WITTENBERGE,53.002923,11.718846,02e680f9
f7a91e83-f667-4b26-8efa-b270f6482795,Tankstelle Dollnstein,AVIA,Bahnhofstraße,8,91795,Dollnstein,48.872196,11.07642,3d600548
f7ab52bc-a286-4365-b8db-3acd5a7a00cd,ELAN DUELMEN,ELAN,MUENSTERSTR.,144,48249,DUELMEN,51.83942,7.286873,d7552124
f7b3a008-b4f7-45b8-b702-8a4d55668640,KONSTANZ - REICHENAUSTRASSE 43 A,Agip,Reichenaustrasse,43 A,78467,Konstanz,47.672232,9.161287,c58078e1
f7b96db2-bc3a-4817-b267-6762c7007008,T DORTMUND,T,ASSELNER HELLWEG,75,44319,DORTMUND,51.527714,7.5794935,5763ef3b
f7bc616c-db4a-4b83-a25a-7a513b8e6f9b,"HITZACKER, LUENEBURGER STR. 42.",Shell,LUENEBURGER STR. 42,,29456,HITZACKER,53.149592,11.036587,c2e96d64
f7bd79e6-d533-4c54-a65a-058445030f28,"BAD BERGZABERN, WEINSTR.",Shell,WEINSTR. 56,,76887,BAD BERGZABERN,49.100058,7.997567,5dd52cfc
f7c4d21b-ab6a-4553-f7c2-e7eeedee0a49,TS Bökers Nordhorn,Heinrich Albers OHG,Gildehauser Weg,108,48529,Nordhorn,52.411324,7.067691,82a2717a
f7c9405b-8696-49b6-919a-2414bffb1eac,AVIA Tankstelle,AVIA,Papenburger Straße,8,26903,Surwold,53.008785,7.49148,f8abf94c
f7cd2d65-649a-49c0-96b0-71c93e0e5f4a,INZELL - REICHENHALLER STR.,Agip,Reichenhaller Str.,24,83334,Inzell,47.761119331753,12.748369321067,4bb18de7
f7d42ee6-88a6-4269-9600-e916fb075c56,"GIENGEN, AM BUEHLFELD",Shell,AM BUEHLFELD 3,,89537,GIENGEN,48.615454,10.20659,23188c0a
f7d6c385-e4b2-46d7-9f56-4278f25cefb0,bft Tankstelle,Tankstelle,Luisenstraße,2,56242,Selters,50.5339,7.75779,7b4a45e6
f7dbc731-afdb-47f1-b091-1a1553e1ecb8,Aral Tankstelle,ARAL,Hundemstraße,75,57368,Lennestadt,51.1011658,8.070988,aaadef5f
f7ddcca3-16cb-4a88-b26f-2c47cd2f17e9,"AUGSBURG, KURT-SCHUMACHER-STR.",Shell,KURT-SCHUMACHER-STR. 4,,86165,AUGSBURG,48.376055,10.929084,159f07cc
f7ead1e3-b110-460a-a5d7-a93bd69d8a7b,Esso Tankstelle,ESSO,HAGENER STR. 136, ,58099,HAGEN,51.383945,7.479012,b65f17d4
f8008347-b250-45ab-5698-6fcd41b8c2d0,Reifen Salewski,Freie Tankstelle Salewski,Hamburger Landstraße,65,21357,Bardowick,53.296093,10.38371,61eb5be2
f804e6d4-fb5e-4c0a-bb30-a5045e9c8f0a,Aral Tankstelle,ARAL,Außenring,8,04860,Torgau,51.561306,12.9736147,cdf95c47
f80578b0-f4f1-4adc-76f4-b959d8922909,Autohaus Lührs GmbH,Jantzon Tankstelle,Lüneburger Str.,50,21376,Salzhausen,53.218577,10.179246,dea8af98
f80cc073-157b-4dc9-9582-5c9d538c0e1f,Aral Tankstelle,ARAL,Leipziger Str.,129,04425,Taucha,51.37212,12.474988,3e4dabe9
f8172913-8f84-5294-67d9-b79580bc6cb8,pur. einfach tanken,,Gewerbering,8a,82544,Egling,47.9297529,11.5007398,b8f30743
f819631e-ff42-4622-a0ef-4dbb3f4c9ee7,Aral Tankstelle,ARAL,Charlottenburger Straße,9,37115,Duderstadt,51.51637,10.242981,68bce29e
f81ccf24-fa6e-46e6-b6e9-dd4cbabba954,bft Tankstelle Autohaus Roll GmbH Auggen,BFT,Erzweg ,10,79424,Auggen,47.7867,7.59069,20e6ebec
f81d74d3-7c21-4a2c-897c-21f16f6b10df,Tankcenter WIESBADEN,Tankcenter,ERICH-OLLENHAUER-STR.,147,65187,WIESBADEN,50.059834,8.221766,d2672082
f81e4ddd-a4a0-4452-aa3c-e421a9bcfe04,FRIEDEWALD - HERFAER STR. 4,Agip,Herfaer Str.,4,36289,Friedewald,50.8839,9.866,2e89adbb
f81e6e85-d353-40d5-b793-3d7421484cc5,Esso Tankstelle,ESSO,VIERNHEIMER WEG 15, ,68307,MANNHEIM,49.54950147,8.449381135,7a78b9d0
f820f0a1-7a9c-4d99-91fc-4b09514f4820,Esso Tankstelle,ESSO,SIEVEKINGSALLEE 4, ,20535,HAMBURG,53.559813,10.040542,df8d090e
f82f1504-9830-464e-8259-5910de34285b,BAG Raiffeisen Tankstelle,BFT,In der Au ,4,73479,Ellwangen/Jagst,48.9543,10.11791,ceb1fd3e
f83188ab-d3c1-4925-8e29-db1232cb73d7,Esso Tankstelle,ESSO,AN DER AUTOBAHN 1, ,06231,NEMPITZ / BAD DUERRENBERG,51.290339,12.138228,ddbf70bf
f832353a-ccb6-4932-30ea-81d247ca2010,Knoll KFZ-Technik GbR,Classic Knoll,Krellstr.,1,32549,Bad Oeynhausen,52.236662,8.749998,49fa1beb
f838bcb5-e173-4002-a1d6-fd47925838f2,Aral Tankstelle,ARAL,Limburger Straße,15-19,65611,Brechen,50.3615379,8.170562,9845e20e
f84b8eb8-39b3-4f08-9005-cdeea663c619,Tankstelle Bad Essen-Rabber,Tankstelle,Hauptstraße,38,49152,Bad Essen-Rabber,52.3169,8.40827,488fcdf2
f8500775-9362-49eb-89b3-4fc22c16514c,Aral Tankstelle,ARAL,Ulmer Straße,19,89257,Illertissen,48.22506,10.1026344,360e9fbc
f8507c5b-578a-4cdf-85ce-7270fc3e90ec,AVIA Tankstelle,AVIA,Veldener Str. ,52,84036,Landshut,48.51962,12.149917,6bd698e2
f854f0ba-ba5c-481f-85a5-6443e1c108a6,Supermarkt OSTERODE,Supermarkt,HERZBERGER LANDSTR.,8,37520,OSTERODE,51.71452,10.275415,3a65963d
f8598cc1-25cc-4bcf-835e-6180e2d698ee,Fricke,AVIA,Diestedder Str.,64,59510,Lippetal,51.6686,8.14856,f230f25c
f859ab50-aba5-4cfa-acc4-fb5d31c6a344,TOTAL TAUNUSSTEIN,TOTAL,AARSTR.,212,65232,TAUNUSSTEIN,50.15284,8.180473,823a371f
f85cbd55-485e-4bb9-956b-aefb3232d33d,BK-Tankstelle Aichinger,,Hauptstraße ,39,82234,Weßling,48.0755,11.249683,71db1332
f860d540-1e31-413a-888e-c14432d33675,"GEMUENDEN, WERNFELDER STR. 3.",Shell,WERNFELDER STR. 3,,97737,GEMÜNDEN,50.049071,9.702765,bfe1fb46
f8646cfb-fb24-479b-aa96-a5a29b76000b,Parkhaus Adlerstrasse ,AVIA,Adlerstrasse ,4-8,90403,Nürnberg,49.451836,11.076934,3875a127
f866a492-5c16-4f30-96da-8cd37d404d80,"KIEL, WESTRING",Shell,WESTRING 500,,24106,KIEL,54.349322,10.126178,ecaab335
f8679ae1-4539-4850-f576-1c083ff25bdc,FTF Tankstelle Mulda,FTF Tankstelle Mulda,Hauptstr.,82,09619,Mulda,50.808585,13.408862,ca79c14c
f868ac52-e185-45ee-0c1d-2348bb1fa51f,Autohaus Fritz Pieper,Autohaus Fritz Pieper,Autohaus Fritz Pieper,,32816,Schieder,51.894045,9.167247,f67df083
f8788174-c1da-48b5-99fd-a21f6558ebf7,Weinmayr Mineralöle GmbH,Weinmayr,Hochholding ,26,84323,Massing,48.39826,12.63145,eb060797
f879f721-3a1d-4b7b-be78-e0662695323e,Tankcenter KORBACH,Tankcenter,AROLSER LANDSTR.,39,34497,KORBACH,51.28191,8.876813,1fd6a30e
f88936c3-0e8d-41e0-95a2-efdff1e496da,TOTAL TRIER-TARFORST,TOTAL,KOHLENSTR.,51,54296,TRIER-TARFORST,49.74513,6.691606,dc345aef
